Column 0,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9
eVST-RS,0,6400,687,50,10,10,2.16618151759576000000,1628.28109829471400000000,0
Hotspot,0,6400,687,50,10,10,.28778813867756980000,1626.47873005642800000000,0
eVST-RS,0,6400,687,50,15,10,.40576344462897396000,783.34712140872640000000,0
Hotspot,0,6400,687,50,15,10,.12384170166114927000,810.23866142412570000000,0
eVST-RS,0,6400,687,60,15,1,1.62481436830603340000,1528.43765038534000000000,0
Hotspot,0,6400,687,60,15,1,.23466609190836607000,1282.53681670023100000000,0
eVST-RS,0,6400,689,60,15,2,.98500419620359030000,1358.74452348432650000000,0
Hotspot,0,6400,689,60,15,2,.22245762544662284000,1434.86784859850540000000,0
eVST-RS,0,6400,684,60,15,3,.56197394485025140000,1265.84942729872900000000,0
Hotspot,0,6400,684,60,15,3,.18919866321630252000,1280.78489013193800000000,0
eVST-RS,0,6400,690,60,15,4,2.26805650624919500000,1328.15572129014530000000,0
Hotspot,0,6400,690,60,15,4,.21641477600496728000,1221.32774111757180000000,0
eVST-RS,0,6400,685,60,15,5,.60568591551964350000,1249.07793189419070000000,0
Hotspot,0,6400,685,60,15,5,.16217637320187350000,1044.46905924289220000000,0
eVST-RS,0,6400,688,60,15,7,.77622035320746360000,1210.83447810278770000000,0
Hotspot,0,6400,688,60,15,7,.17101682350039482000,1139.19423342639290000000,0
eVST-RS,0,6400,682,60,10,8,2.08603639131251840000,1923.87931185248040000000,0
Hotspot,0,6400,682,60,10,8,.35382170357115683000,1894.88300036236430000000,0
eVST-RS,0,6400,682,60,15,8,.85453462401164870000,1303.72721931443770000000,0
Hotspot,0,6400,682,60,15,8,.19194336743203166000,1322.01881002426650000000,0
eVST-RS,0,6400,686,60,15,9,.54823818648219460000,1241.42955237578140000000,0
Hotspot,0,6400,686,60,15,9,.18620171306247357000,1181.98671680864870000000,0
eVST-RS,0,6400,679,60,15,10,.71143657021275430000,1110.09526379423660000000,0
Hotspot,0,6400,679,60,15,10,.16094317084571230000,1114.21642715176600000000,0
eVST-RS,0,6400,684,70,15,2,1.10495720503604390000,1901.99038903040080000000,0
Hotspot,0,6400,684,70,15,2,.28860922091189420000,1833.93784421237520000000,0
eVST-RS,0,6400,688,70,15,3,.86245372530538590000,1715.91098253916200000000,0
Hotspot,0,6400,688,70,15,3,.24557938009820646000,1667.27853445466230000000,0
eVST-RS,0,6400,689,70,15,5,1.24074841645597200000,1728.85697766980160000000,0
Hotspot,0,6400,689,70,15,5,.25367651412670966000,1692.68411070395500000000,0
eVST-RS,0,6400,689,70,15,7,2.20763867013010900000,1748.66790907697420000000,0
Hotspot,0,6400,689,70,15,7,.24621177132030425000,1625.54677237919800000000,0
eVST-RS,0,6400,689,70,15,8,1.13204265522108470000,1728.72918744670850000000,0
Hotspot,0,6400,689,70,15,8,.26326857047206430000,1692.06519855820940000000,0
eVST-RS,0,6400,682,70,15,9,1.06398204356446510000,1601.68097118587410000000,0
Hotspot,0,6400,682,70,15,9,.21177881939365760000,1475.95637670821450000000,0
eVST-RS,0,6400,690,70,15,10,1.89517543132387800000,1672.60348967882330000000,0
Hotspot,0,6400,690,70,15,10,.38015712671767690000,1626.41422209833510000000,0
eVST-RS,0,8100,618,30,5,1,2.19031422975058380000,1405.11337413085330000000,0
Hotspot,0,8100,618,30,5,1,.23893019301067397000,1446.82647515229660000000,0
eVST-RS,0,8100,618,30,10,1,.40338072714803275000,929.48541452335760000000,0
Hotspot,0,8100,618,30,10,1,.14366215308291430000,889.48996176620140000000,0
eVST-RS,0,8100,616,30,10,2,.56602251186450300000,909.29937937503760000000,0
Hotspot,0,8100,616,30,10,2,.19796055805090873000,859.52447825996560000000,0
eVST-RS,0,8100,616,30,5,3,2.45952261963066100000,1574.26592167117750000000,0
Hotspot,0,8100,616,30,5,3,.28701166331484274000,1488.09884137008840000000,0
eVST-RS,0,8100,616,30,10,3,1.22068756163025680000,903.56848400402910000000,0
Hotspot,0,8100,616,30,10,3,.14490759272121068000,940.20236249287600000000,0
eVST-RS,0,8100,614,30,10,4,.49259289084875490000,896.59613857032310000000,0
Hotspot,0,8100,614,30,10,4,.13011153296974953000,840.30274638086800000000,0
eVST-RS,0,8100,614,30,10,5,.61950259785589880000,958.39546454977230000000,0
Hotspot,0,8100,614,30,10,5,.14907537456019782000,850.96128847619970000000,0
eVST-RS,0,8100,614,30,10,6,.69775489274252320000,886.98109791160150000000,0
Hotspot,0,8100,614,30,10,6,.12469594298454467000,777.31570665126580000000,0
eVST-RS,0,8100,615,30,5,7,3.55090275623115300000,1644.26114439478150000000,0
Hotspot,0,8100,615,30,5,7,.31704629877458500000,1670.15514989722400000000,0
eVST-RS,0,8100,615,30,10,7,.69387291068233030000,931.30175921495280000000,0
Hotspot,0,8100,615,30,10,7,.16350826332381985000,920.56422345999860000000,0
eVST-RS,0,8100,612,30,5,8,6.05538633892865600000,1665.42697825584720000000,0
Hotspot,0,8100,612,30,5,8,.40751890265528345000,1635.34291758269250000000,0
eVST-RS,0,8100,612,30,10,8,.92198495050979550000,906.24957128527770000000,0
Hotspot,0,8100,612,30,10,8,.19832215003407327000,917.22887049345930000000,0
eVST-RS,0,8100,615,30,5,9,3.74167134446724960000,1603.60696149460430000000,0
Hotspot,0,8100,615,30,5,9,.26683040941315994000,1529.84684368199740000000,0
eVST-RS,0,8100,615,30,10,9,1.05999821572550000000,1092.56199709850380000000,0
Hotspot,0,8100,615,30,10,9,.16259757259649632000,1019.04250641666300000000,0
eVST-RS,0,8100,615,30,10,10,.79305490750630270000,1027.72105919767840000000,0
Hotspot,0,8100,615,30,10,10,.17041206485737348000,1021.41712708189200000000,0
eVST-RS,0,8100,613,40,10,1,1.06223724381561620000,1666.52854337653640000000,0
Hotspot,0,8100,613,40,10,1,.34370186504202140000,1641.25912498754360000000,0
eVST-RS,0,8100,613,40,15,1,.19336091853801918000,649.81746210845140000000,0
Hotspot,0,8100,613,40,15,1,.11722409465801320000,711.42911734858350000000,0
eVST-RS,0,8100,616,40,10,2,3.65412542504782320000,1351.08739911167100000000,0
Hotspot,0,8100,616,40,10,2,.23232719179577543000,1371.93192024296700000000,0
eVST-RS,0,8100,616,40,15,2,.14359228214016184000,422.81953609564516000000,0
Hotspot,0,8100,616,40,15,2,.07804544532336877000,412.70357461558980000000,0
eVST-RS,0,8100,616,40,15,3,.13919238667585887000,517.97725563189720000000,0
Hotspot,0,8100,616,40,15,3,.07698080167756416000,517.97725563189700000000,0
eVST-RS,0,8100,615,40,15,4,.26223550691065610000,508.15392861259755000000,0
Hotspot,0,8100,615,40,15,4,.14245184629180585000,559.08580615767280000000,0
eVST-RS,0,8100,617,40,10,5,.58447870357122160000,1249.41991711273180000000,0
Hotspot,0,8100,617,40,10,5,.18725609318062197000,1254.68448315251540000000,0
eVST-RS,0,8100,617,40,15,5,.44964397400690360000,595.57726427870830000000,0
Hotspot,0,8100,617,40,15,5,.08703155877083191000,579.00350986043770000000,0
eVST-RS,0,8100,616,40,10,6,1.24916766735987040000,1561.94725672341800000000,0
Hotspot,0,8100,616,40,10,6,.28383589092482000000,1541.29075972866580000000,0
eVST-RS,0,8100,616,40,15,6,.43107685724316980000,682.11226132490760000000,0
Hotspot,0,8100,616,40,15,6,.09872526983235730000,633.73325322153570000000,0
eVST-RS,0,8100,614,40,10,7,1.45884325303268270000,1301.53700768051040000000,0
Hotspot,0,8100,614,40,10,7,.20617967016369220000,1280.11493298150700000000,0
eVST-RS,0,8100,614,40,15,7,.18916708312826813000,629.02958737133610000000,0
Hotspot,0,8100,614,40,15,7,.09206147695294930000,627.57209632230040000000,0
eVST-RS,0,8100,615,40,10,8,.67840340559632750000,1432.86874709770250000000,0
Hotspot,0,8100,615,40,10,8,.20937675911045517000,1430.01632732741060000000,0
eVST-RS,0,8100,615,40,15,8,.24144278359381133000,502.19159834062730000000,0
Hotspot,0,8100,615,40,15,8,.10558722775022034000,517.57086346010640000000,0
eVST-RS,0,8100,616,40,10,9,1.92375698808245940000,1457.88844673192650000000,0
Hotspot,0,8100,616,40,10,9,.22297435460131965000,1384.18334313455260000000,0
eVST-RS,0,8100,616,40,15,9,.29482536607247310000,619.13864475821650000000,0
Hotspot,0,8100,616,40,15,9,.10049257038917858000,604.63209129681040000000,0
eVST-RS,0,8100,615,40,10,10,.84658591638435610000,1217.86098603640540000000,0
Hotspot,0,8100,615,40,10,10,.16625888881026185000,1264.96007091103820000000,0
eVST-RS,0,8100,615,40,15,10,.12057276801715489000,441.77524129373770000000,0
Hotspot,0,8100,615,40,15,10,.05491697990146349000,451.78461894735720000000,0
eVST-RS,0,8100,616,50,10,1,2.72713976793238540000,1862.52581226473580000000,0
Hotspot,0,8100,616,50,10,1,.35013749179779550000,1779.39310730216650000000,0
eVST-RS,0,8100,616,50,15,1,1.06435232007061130000,1089.91787335164960000000,0
Hotspot,0,8100,616,50,15,1,.16612585769325960000,1082.70970930506810000000,0
eVST-RS,0,8100,614,50,10,2,2.02263305282394870000,1827.56202876316770000000,0
Hotspot,0,8100,614,50,10,2,.30007002883940004000,1849.19903614257600000000,0
eVST-RS,0,8100,614,50,15,2,.40721336532442365000,963.00835212597090000000,0
Hotspot,0,8100,614,50,15,2,.16658574269604287000,898.41425080800270000000,0
eVST-RS,0,8100,615,50,10,3,2.42296945968701040000,1858.58099199445000000000,0
Hotspot,0,8100,615,50,10,3,.26534890863331384000,1734.16778163779620000000,0
eVST-RS,0,8100,615,50,15,3,.61463610661667190000,1013.84063274696380000000,0
Hotspot,0,8100,615,50,15,3,.13909369890461676000,946.86430403058130000000,0
eVST-RS,0,8100,613,50,10,4,3.40542001119683850000,1763.99529890478740000000,0
Hotspot,0,8100,613,50,10,4,.37721504696310150000,1817.43918531959250000000,0
eVST-RS,0,8100,613,50,15,4,1.88153757122199750000,1057.31389976147220000000,0
Hotspot,0,8100,613,50,15,4,.15527415067481343000,1003.21173875256800000000,0
eVST-RS,0,8100,614,50,10,5,1.10624606729470540000,1769.30273765755060000000,0
Hotspot,0,8100,614,50,10,5,.25787311279418645000,1714.43577240539030000000,0
eVST-RS,0,8100,614,50,15,5,.45521430641019833000,1018.95251469301790000000,0
Hotspot,0,8100,614,50,15,5,.15052134774305160000,1007.71134975512040000000,0
eVST-RS,0,8100,615,50,15,6,1.53163258780841720000,944.43870097249870000000,0
Hotspot,0,8100,615,50,15,6,.21096602693432942000,984.00474286939190000000,0
eVST-RS,0,8100,613,50,15,7,.49527009263329090000,1107.86629769267960000000,0
Hotspot,0,8100,613,50,15,7,.14150325945956865000,1055.86360747599450000000,0
eVST-RS,0,8100,614,50,10,8,4.05525646582464100000,1962.69863840940520000000,0
Hotspot,0,8100,614,50,10,8,.28657112111613970000,1738.03376963071060000000,0
eVST-RS,0,8100,614,50,15,8,.29002914052398410000,931.09236010048890000000,0
Hotspot,0,8100,614,50,15,8,.12910886524332454000,876.45435397648400000000,0
eVST-RS,0,8100,613,50,10,9,2.11788451320535400000,1955.85988704968200000000,0
Hotspot,0,8100,613,50,10,9,.40751771840223230000,1951.83648188897430000000,0
eVST-RS,0,8100,613,50,15,9,.62170491409779060000,1125.43268552598220000000,0
Hotspot,0,8100,613,50,15,9,.26818874785749360000,1105.41768459821200000000,0
eVST-RS,0,8100,615,50,10,10,1.29724203214937000000,1900.35685362219580000000,0
Hotspot,0,8100,615,50,10,10,.28489737656491343000,1826.23756554231400000000,0
eVST-RS,0,8100,615,50,15,10,.37532813682992130000,1035.19078103441760000000,0
Hotspot,0,8100,615,50,15,10,.12756223053293070000,1002.05592998063130000000,0
eVST-RS,0,8100,608,60,15,1,.69338697211060210000,1134.49320692833930000000,0
Hotspot,0,8100,608,60,15,1,.22127218796958914000,997.82081178722460000000,0
eVST-RS,0,8100,609,60,15,2,2.36689743814713440000,1669.13298629173230000000,0
Hotspot,0,8100,609,60,15,2,.24399090177757898000,1605.40208027907470000000,0
eVST-RS,0,8100,616,60,10,3,4.03776662474410800000,2396.11378046192250000000,0
Hotspot,0,8100,616,60,10,3,.39515529902200797000,2353.80020997713750000000,0
eVST-RS,0,8100,616,60,15,3,1.82891330555867170000,1521.67416386453200000000,0
Hotspot,0,8100,616,60,15,3,.22249867955906666000,1521.34698032000600000000,0
eVST-RS,0,8100,614,60,10,4,3.63459590516868050000,2339.73454104945680000000,0
Hotspot,0,8100,614,60,10,4,.33949460809526500000,2327.02275885801960000000,0
eVST-RS,0,8100,614,60,15,4,1.20901990413767630000,1587.49228505268270000000,0
Hotspot,0,8100,614,60,15,4,.25672951893284335000,1560.00560913897240000000,0
eVST-RS,0,8100,611,60,10,5,3.03065794740541600000,2224.36363277025930000000,0
Hotspot,0,8100,611,60,10,5,.33866405183653114000,2160.57422278724240000000,0
eVST-RS,0,8100,611,60,15,5,1.24014207880827600000,1442.16866538884350000000,0
Hotspot,0,8100,611,60,15,5,.21308149793912890000,1432.81453565353100000000,0
eVST-RS,0,8100,612,60,15,6,1.41165628866292540000,1229.93793023393280000000,0
Hotspot,0,8100,612,60,15,6,.27904558664522483000,1223.47301987526680000000,0
eVST-RS,0,8100,612,60,15,7,1.00273523019131970000,1579.51090658682780000000,0
Hotspot,0,8100,612,60,15,7,.23346644339471823000,1558.09529357047500000000,0
eVST-RS,0,8100,613,60,15,8,.73511295012576740000,1410.51284204533520000000,0
Hotspot,0,8100,613,60,15,8,.24324876975879306000,1571.35369015742780000000,0
eVST-RS,0,8100,614,60,10,9,4.68658422685257400000,2539.00755249245700000000,0
Hotspot,0,8100,614,60,10,9,.37839535267266910000,2385.19601485665450000000,0
eVST-RS,0,8100,614,60,15,9,.92581798343962870000,1641.38002155687700000000,0
Hotspot,0,8100,614,60,15,9,.22557655367927510000,1518.96706420805960000000,0
eVST-RS,0,8100,613,60,15,10,1.94037640304304660000,1762.53270263470450000000,0
Hotspot,0,8100,613,60,15,10,.28029971080468385000,1760.17781230288870000000,0
eVST-RS,0,8100,611,70,15,2,1.94421298873203340000,1656.59764124753160000000,0
Hotspot,0,8100,611,70,15,2,.22594248792665894000,1675.01558991899800000000,0
eVST-RS,0,8100,614,70,15,4,.95581827555361090000,1887.10435878857330000000,0
Hotspot,0,8100,614,70,15,4,.32669401502062100000,1829.77187854041900000000,0
eVST-RS,0,8100,612,70,15,5,1.37822403070822470000,1891.43615141723470000000,0
Hotspot,0,8100,612,70,15,5,.27654878609973820000,1933.25997650622000000000,0
eVST-RS,0,8100,610,70,15,6,1.30732081656969970000,1812.30224446001740000000,0
Hotspot,0,8100,610,70,15,6,.25971067904174560000,1809.36721938444860000000,0
eVST-RS,0,8100,611,70,15,7,.71843945426371650000,1678.89173888113780000000,0
Hotspot,0,8100,611,70,15,7,.22998592317890143000,1666.73847390674720000000,0
eVST-RS,0,8100,609,70,15,8,1.25934790280734890000,1812.08327892299670000000,0
Hotspot,0,8100,609,70,15,8,.26014806322928050000,1747.56407153928720000000,0
eVST-RS,0,8100,611,70,15,9,1.78963715270583630000,1713.85635630298500000000,0
Hotspot,0,8100,611,70,15,9,.32223885440180310000,1672.76409245360060000000,0
eVST-RS,0,8100,834,30,5,1,6.36944871433661300000,1598.66325550130140000000,0
Hotspot,0,8100,834,30,5,1,.28745141601393700000,1494.28812715510750000000,0
eVST-RS,0,8100,834,30,10,1,.56782810327786140000,1035.27321544332430000000,0
Hotspot,0,8100,834,30,10,1,.14723859781224746000,822.65394946651960000000,0
eVST-RS,0,8100,833,30,10,2,.59235477699985500000,962.80755170636460000000,0
Hotspot,0,8100,833,30,10,2,.17449813322309637000,929.04373909590340000000,0
eVST-RS,0,8100,836,30,5,3,3.27268417308732750000,1711.64926908038400000000,0
Hotspot,0,8100,836,30,5,3,.44078023339170613000,1590.44277970044660000000,0
eVST-RS,0,8100,836,30,10,3,.80664895023801360000,1091.86872499373250000000,0
Hotspot,0,8100,836,30,10,3,.23906559262468363000,1026.02542017985160000000,0
eVST-RS,0,8100,834,30,5,4,4.27018618829242800000,1527.23147394828880000000,0
Hotspot,0,8100,834,30,5,4,.34453873731763450000,1387.03385453706190000000,0
eVST-RS,0,8100,834,30,10,4,.39054934349042014000,756.12752627730690000000,0
Hotspot,0,8100,834,30,10,4,.14941643948623096000,747.66504184689180000000,0
eVST-RS,0,8100,836,30,5,5,6.52501261229554100000,1944.85065381204320000000,0
Hotspot,0,8100,836,30,5,5,.59225845774199120000,1719.54011492564860000000,0
eVST-RS,0,8100,836,30,10,5,2.18383241711489970000,1117.40754176651760000000,0
Hotspot,0,8100,836,30,10,5,.26181391276259090000,1001.09800200210860000000,0
eVST-RS,0,8100,834,30,10,6,.62517240753004440000,909.29786952120650000000,0
Hotspot,0,8100,834,30,10,6,.14803086321626324000,879.87312945187220000000,0
eVST-RS,0,8100,834,30,5,7,7.06173156769000300000,1726.39376989027030000000,0
Hotspot,0,8100,834,30,5,7,.61997985190828330000,1680.30865667163380000000,0
eVST-RS,0,8100,834,30,10,7,.97679653187515210000,1020.16573634304680000000,0
Hotspot,0,8100,834,30,10,7,.23072844994749175000,897.10044642179900000000,0
eVST-RS,0,8100,836,30,5,8,3.08885254547567460000,1455.87413589392490000000,0
Hotspot,0,8100,836,30,5,8,.34653617775256860000,1382.57223853745500000000,0
eVST-RS,0,8100,836,30,10,8,.48813891447935020000,812.34909647895480000000,0
Hotspot,0,8100,836,30,10,8,.14785243573351180000,766.88606043112180000000,0
eVST-RS,0,8100,833,30,10,9,1.65570324509099000000,935.27014837312770000000,0
Hotspot,0,8100,833,30,10,9,.31846898164440063000,931.93296369755080000000,0
eVST-RS,0,8100,834,30,5,10,3.93220466106504300000,1459.41208801980360000000,0
Hotspot,0,8100,834,30,5,10,.46100885742635000000,1600.11939126018700000000,0
eVST-RS,0,8100,834,30,10,10,.67889250217558580000,931.15822222790600000000,0
Hotspot,0,8100,834,30,10,10,.21341861535620410000,842.92505159656000000000,0
eVST-RS,0,8100,833,40,10,1,1.98150512268694000000,1441.26564802013010000000,0
Hotspot,0,8100,833,40,10,1,.36140605595574016000,1348.26028259896470000000,0
eVST-RS,0,8100,833,40,15,1,.40132367929982140000,669.10173678007140000000,0
Hotspot,0,8100,833,40,15,1,.20269599193488830000,705.08738906963710000000,0
eVST-RS,0,8100,830,40,10,2,1.89074592952601960000,1370.19087971544630000000,0
Hotspot,0,8100,830,40,10,2,.29292108688969165000,1209.02614376214800000000,0
eVST-RS,0,8100,830,40,15,2,.17008757947041886000,360.32999360208350000000,0
Hotspot,0,8100,830,40,15,2,.09495579182839720000,372.80890295939963000000,0
eVST-RS,0,8100,836,40,10,3,1.11260313858656450000,1394.21764549882980000000,0
Hotspot,0,8100,836,40,10,3,.25740493802368290000,1270.80851702275370000000,0
eVST-RS,0,8100,836,40,15,3,.23129373348638183000,516.08779554621720000000,0
Hotspot,0,8100,836,40,15,3,.11268011504580500000,530.99204188186900000000,0
eVST-RS,0,8100,829,40,10,4,1.91528918279436770000,1313.22322979906520000000,0
Hotspot,0,8100,829,40,10,4,.21857327487668954000,1110.76762788865500000000,0
eVST-RS,0,8100,829,40,15,4,.21578751655033557000,511.62241386202834000000,0
Hotspot,0,8100,829,40,15,4,.09756983344050241000,512.88986744321980000000,0
eVST-RS,0,8100,829,40,10,5,3.38817412627759040000,1705.57400502694530000000,0
Hotspot,0,8100,829,40,10,5,.34470176951072060000,1485.82829876182450000000,0
eVST-RS,0,8100,829,40,15,5,.13281676207770943000,448.67399589213187000000,0
Hotspot,0,8100,829,40,15,5,.06371361283163424000,388.13405809669950000000,0
eVST-RS,0,8100,832,40,10,6,1.30662921268594800000,1430.61037667374700000000,0
Hotspot,0,8100,832,40,10,6,.24575780758459587000,1408.07517050664520000000,0
eVST-RS,0,8100,832,40,15,6,.26880377003180910000,582.10406884325080000000,0
Hotspot,0,8100,832,40,15,6,.12020525476691546000,673.56661150972680000000,0
eVST-RS,0,8100,832,40,10,7,1.30212983994351820000,1358.16487607654080000000,0
Hotspot,0,8100,832,40,10,7,.25170591676578624000,1362.58490588545350000000,0
eVST-RS,0,8100,832,40,15,7,.24810578697361052000,519.93380615767310000000,0
Hotspot,0,8100,832,40,15,7,.08462949848399148000,486.00723761329080000000,0
eVST-RS,0,8100,834,40,10,8,.91861219733618780000,1412.69816346103380000000,0
Hotspot,0,8100,834,40,10,8,.33334320210997250000,1354.42166979694980000000,0
eVST-RS,0,8100,834,40,15,8,.32564831942727324000,523.48763862435480000000,0
Hotspot,0,8100,834,40,15,8,.10644186382705811000,523.48763862435480000000,0
